id,Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,Designation,MonthlyIncome,ProdTaken,married,car_possession,offspring,offspring_identified
911,38.0,Company Invited,1,9.0,smallbusiness,MALE,2.0,3.0,basic,3.0,2.0,0,2,executive,260910.0,0.0,結婚済み,車あり,1,0
912,55.0,Company Invited,1,14.0,salaried,FEMALE,1.0,4.0,superdeluxe,5.0,5.0,0,4,avp,488490.0,0.0,独身,車なし,0,0
913,33.0,Company Invited,2,22.0,salaried,MALE,1.0,4.0,standard,4.0,2.0,0,3,seniormanager,347490.0,0.0,未婚,車あり,0,0
914,50.0,Self Enquiry,1,11.0,salaried,MALE,2.0,2.0,deluxe,3.0,3.0,1,1,manager,400000.0,0.0,未婚,車あり,1,0
915,45.0,Company Invited,1,32.0,smallbusiness,FEMALE,2.0,2.0,deluxe,3.0,3.0,1,2,manager,364365.0,0.0,未婚,車あり,1,0
916,25.0,Company Invited,2,32.0,smallbusiness,FEMALE,1.0,4.0,basic,3.0,1.0,0,2,executive,252525.0,1.0,独身,車あり,0,0
917,36.0,Self Enquiry,2,11.0,salaried,MALE,2.0,4.0,deluxe,3.0,5.0,0,2,manager,356520.0,0.0,離婚済み,車あり,1,0
918,48.0,Company Invited,2,7.0,smallbusiness,MALE,1.0,4.0,basic,3.0,2.0,0,2,executive,242280.0,1.0,独身,車あり,0,0
919,35.0,Self Enquiry,1,18.0,salaried,MALE,2.0,4.0,deluxe,3.0,2.0,0,2,manager,344520.0,0.0,離婚済み,車なし,1,0
920,25.0,Company Invited,1,14.0,smallbusiness,MALE,1.0,4.0,basic,3.0,7.0,0,2,executive,300000.0,0.0,独身,車なし,0,0
921,28.0,Self Enquiry,2,9.0,smallbusiness,MALE,2.0,3.0,basic,3.0,2.0,0,3,executive,259050.0,0.0,結婚済み,車あり,1,0
922,34.0,Company Invited,2,,smallbusiness,FEMALE,2.0,3.0,deluxe,3.0,3.0,0,4,manager,293505.0,0.0,独身,車なし,1,0
923,22.0,Company Invited,2,17.0,smallbusiness,MALE,2.0,,basic,3.0,1.0,0,4,executive,257865.0,1.0,結婚済み,車なし,1,0
924,41.0,Self Enquiry,2,7.0,smallbusiness,FEMALE,2.0,3.0,deluxe,3.0,4.0,0,4,manager,326325.0,0.0,未婚,車なし,1,0
925,51.0,Company Invited,2,7.0,smallbusiness,MALE,2.0,4.0,king,3.0,6.0,0,2,vp,500000.0,0.0,結婚済み,車なし,1,0
926,51.0,Company Invited,2,23.0,smallbusiness,FEMALE,1.0,3.0,deluxe,4.0,1.0,0,4,manager,366045.0,0.0,離婚済み,車なし,0,0
927,53.0,Company Invited,3,14.0,smallbusiness,MALE,1.0,3.0,superdeluxe,4.0,2.0,0,4,seniormanager,449235.0,0.0,独身,車あり,0,0
928,57.0,Company Invited,3,17.0,smallbusiness,MALE,1.0,3.0,superdeluxe,4.0,1.0,0,4,avp,400000.0,0.0,結婚済み,車なし,0,0
929,36.0,Self Enquiry,2,15.0,largebusiness,FEMALE,1.0,3.0,superdeluxe,4.0,1.0,0,3,avp,300000.0,0.0,離婚済み,車なし,0,0
930,37.0,Company Invited,2,13.0,smallbusiness,FEMALE,1.0,3.0,standard,4.0,1.0,0,4,seniormanager,410000.0,0.0,離婚済み,車なし,0,0
931,,Self Enquiry,2,8.0,smallbusiness,MALE,1.0,3.0,king,5.0,2.0,0,3,vp,300000.0,0.0,離婚済み,車なし,0,0
932,29.0,Company Invited,2,15.0,smallbusiness,FEMALE,1.0,3.0,standard,4.0,2.0,0,3,seniormanager,352830.0,0.0,離婚済み,車なし,0,0
933,49.0,Self Enquiry,2,15.0,smallbusiness,FEMALE,1.0,3.0,basic,4.0,5.0,0,3,executive,350955.0,0.0,離婚済み,車なし,0,0
934,37.0,Company Invited,2,18.0,largebusiness,MALE,1.0,3.0,basic,4.0,1.0,0,4,executive,252480.0,1.0,離婚済み,車あり,0,0
935,55.0,Company Invited,2,9.0,smallbusiness,FEMALE,1.0,4.0,standard,4.0,4.0,0,4,seniormanager,400000.0,0.0,離婚済み,車あり,0,0
936,43.0,Self Enquiry,1,24.0,smallbusiness,FEMALE,1.0,3.0,basic,4.0,1.0,0,4,executive,260000.0,0.0,独身,車なし,0,0
937,45.0,Self Enquiry,2,17.0,smallbusiness,MALE,1.0,3.0,basic,4.0,2.0,0,4,executive,261195.0,1.0,結婚済み,車なし,0,0
938,46.0,Self Enquiry,2,15.0,smallbusiness,FEMALE,2.0,3.0,deluxe,4.0,2.0,0,4,manager,355785.0,0.0,結婚済み,車なし,0,1
939,27.0,Self Enquiry,3,5.0,largebusiness,MALE,1.0,3.0,standard,4.0,2.0,0,4,seniormanager,400000.0,0.0,結婚済み,車あり,0,0
940,60.0,Self Enquiry,3,17.0,smallbusiness,MALE,1.0,3.0,king,4.0,1.0,0,5,seniormanager,370000.0,0.0,結婚済み,車なし,0,0
941,52.0,Company Invited,2,11.0,smallbusiness,MALE,1.0,3.0,basic,4.0,2.0,0,4,executive,268215.0,0.0,結婚済み,車あり,0,0
942,55.0,Company Invited,1,11.0,smallbusiness,MALE,1.0,3.0,superdeluxe,5.0,4.0,0,4,avp,292830.0,0.0,離婚済み,車なし,0,0
943,48.0,Company Invited,1,12.0,largebusiness,FEMALE,1.0,3.0,standard,4.0,1.0,0,4,seniormanager,400000.0,0.0,未婚,車なし,0,0
944,24.0,Self Enquiry,1,7.0,largebusiness,MALE,1.0,3.0,basic,4.0,2.0,0,4,executive,267045.0,1.0,独身,車あり,0,0
945,30.0,Company Invited,1,15.0,smallbusiness,FEMALE,1.0,3.0,basic,4.0,2.0,0,3,executive,261045.0,1.0,結婚済み,車なし,0,0
946,34.0,Company Invited,2,17.0,salaried,MALE,2.0,2.0,deluxe,3.0,2.0,0,4,manager,344160.0,0.0,未婚,車あり,1,0
947,37.0,Company Invited,2,25.0,salaried,MALE,2.0,2.0,deluxe,3.0,3.0,0,4,manager,358860.0,0.0,未婚,車なし,1,0
948,,Company Invited,1,28.0,smallbusiness,MALE,1.0,3.0,basic,4.0,1.0,1,3,executive,282600.0,1.0,離婚済み,車あり,0,0
949,33.0,Company Invited,1,8.0,largebusiness,FEMALE,1.0,3.0,basic,4.0,4.0,1,3,executive,258960.0,1.0,離婚済み,車なし,0,0
950,50.0,Company Invited,1,16.0,largebusiness,FEMALE,1.0,3.0,standard,4.0,2.0,1,3,seniormanager,444405.0,0.0,結婚済み,車なし,0,0
951,,Self Enquiry,1,18.0,largebusiness,FEMALE,1.0,3.0,basic,4.0,2.0,1,4,executive,280000.0,1.0,離婚済み,車なし,0,0
952,41.0,Self Enquiry,2,7.0,smallbusiness,MALE,2.0,2.0,deluxe,3.0,2.0,1,3,manager,360000.0,0.0,結婚済み,車あり,1,0
953,31.0,Company Invited,2,14.0,salaried,FEMALE,1.0,3.0,standard,4.0,2.0,0,4,seniormanager,300000.0,0.0,離婚済み,車なし,0,0
954,55.0,Company Invited,1,17.0,salaried,MALE,1.0,3.0,superdeluxe,4.0,6.0,0,4,avp,458220.0,0.0,未婚,車なし,0,0
955,49.0,Company Invited,1,16.0,salaried,FEMALE,1.0,3.0,standard,4.0,5.0,0,4,seniormanager,363540.0,0.0,未婚,車なし,0,0
956,54.0,Self Enquiry,1,16.0,salaried,FEMALE,1.0,3.0,standard,4.0,2.0,0,4,seniormanager,372000.0,0.0,離婚済み,車なし,0,0
957,22.0,Self Enquiry,2,13.0,smallbusiness,MALE,2.0,4.0,basic,3.0,3.0,0,2,executive,254130.0,1.0,独身,車あり,1,0
958,31.0,Self Enquiry,3,24.0,salaried,MALE,2.0,3.0,standard,3.0,3.0,0,2,seniormanager,379020.0,1.0,結婚済み,車なし,1,0
959,51.0,Company Invited,3,16.0,salaried,FEMALE,2.0,3.0,standard,3.0,3.0,0,2,seniormanager,432825.0,0.0,未婚,車なし,1,0
960,54.0,Self Enquiry,2,12.0,smallbusiness,MALE,2.0,3.0,king,3.0,5.0,0,1,vp,417405.0,0.0,結婚済み,車あり,1,0
961,40.0,Company Invited,3,14.0,smallbusiness,FEMALE,2.0,3.0,deluxe,3.0,2.0,0,2,manager,347355.0,0.0,未婚,車なし,1,0
962,51.0,Self Enquiry,3,15.0,smallbusiness,MALE,2.0,3.0,deluxe,3.0,7.0,0,1,manager,420270.0,0.0,結婚済み,車なし,1,0
963,49.0,Self Enquiry,2,30.0,smallbusiness,MALE,2.0,3.0,deluxe,3.0,3.0,0,2,manager,400000.0,0.0,結婚済み,車あり,1,0
964,43.0,,3,,smallbusiness,FEMALE,2.0,3.0,deluxe,3.0,1.0,0,2,manager,303285.0,0.0,独身,車なし,1,0
965,52.0,Self Enquiry,2,28.0,smallbusiness,MALE,2.0,3.0,deluxe,3.0,5.0,0,2,manager,346605.0,0.0,結婚済み,車あり,1,0
966,53.0,Company Invited,2,16.0,smallbusiness,MALE,3.0,3.0,superdeluxe,3.0,3.0,0,1,avp,458550.0,0.0,結婚済み,車なし,2,0
967,33.0,Self Enquiry,1,21.0,smallbusiness,FEMALE,2.0,1.0,basic,3.0,2.0,0,4,executive,266925.0,1.0,結婚済み,車なし,1,0
968,,Self Enquiry,1,23.0,largebusiness,MALE,2.0,2.0,basic,3.0,7.0,0,4,executive,,0.0,結婚済み,車あり,1,0
969,44.0,Self Enquiry,1,14.0,smallbusiness,MALE,2.0,3.0,basic,3.0,4.0,0,5,executive,312195.0,0.0,結婚済み,車あり,1,0
970,37.0,Self Enquiry,2,13.0,smallbusiness,MALE,3.0,4.0,basic,3.0,3.0,0,4,executive,345825.0,0.0,未婚,車あり,2,0
971,33.0,Self Enquiry,2,13.0,smallbusiness,MALE,3.0,3.0,king,3.0,6.0,0,5,vp,400000.0,0.0,結婚済み,車あり,2,0
972,35.0,Self Enquiry,2,15.0,smallbusiness,MALE,3.0,4.0,basic,3.0,7.0,0,5,executive,318525.0,0.0,未婚,車あり,2,0
973,,Self Enquiry,1,6.0,salaried,FEMALE,2.0,3.0,basic,3.0,1.0,0,4,executive,254790.0,1.0,独身,車なし,1,0
974,38.0,Company Invited,2,16.0,salaried,FEMALE,1.0,3.0,standard,4.0,2.0,1,3,seniormanager,400000.0,0.0,未婚,車あり,0,0
975,29.0,Self Enquiry,3,17.0,salaried,FEMALE,2.0,3.0,deluxe,3.0,3.0,0,2,manager,324870.0,0.0,結婚済み,車なし,1,0
976,45.0,Self Enquiry,2,13.0,salaried,MALE,2.0,3.0,deluxe,3.0,3.0,0,2,manager,350000.0,0.0,離婚済み,車なし,1,0
977,48.0,Self Enquiry,2,6.0,smallbusiness,MALE,2.0,3.0,deluxe,3.0,1.0,0,2,manager,300000.0,0.0,結婚済み,車あり,1,0
978,31.0,Self Enquiry,2,6.0,smallbusiness,MALE,2.0,3.0,deluxe,3.0,3.0,0,2,manager,424350.0,0.0,結婚済み,車なし,1,0
979,39.0,Company Invited,2,13.0,salaried,MALE,2.0,3.0,deluxe,3.0,3.0,0,2,manager,316980.0,0.0,未婚,車なし,1,0
980,32.0,Self Enquiry,2,11.0,smallbusiness,MALE,2.0,3.0,king,4.0,2.0,0,1,vp,555450.0,0.0,結婚済み,車あり,1,0
981,35.0,Self Enquiry,2,32.0,smallbusiness,MALE,3.0,3.0,deluxe,3.0,5.0,0,2,manager,351060.0,0.0,結婚済み,車あり,2,0
982,45.0,Company Invited,2,27.0,smallbusiness,FEMALE,2.0,3.0,deluxe,3.0,3.0,0,2,manager,349200.0,0.0,離婚済み,車あり,1,0
983,43.0,Self Enquiry,3,15.0,salaried,MALE,2.0,3.0,deluxe,3.0,3.0,0,1,manager,451395.0,0.0,未婚,車あり,1,0
984,35.0,Company Invited,2,33.0,smallbusiness,FEMALE,2.0,3.0,deluxe,3.0,3.0,0,2,manager,344325.0,0.0,結婚済み,車あり,1,0
985,32.0,Self Enquiry,2,22.0,salaried,MALE,2.0,3.0,deluxe,3.0,2.0,0,1,manager,307890.0,0.0,離婚済み,車あり,1,0
986,42.0,Self Enquiry,3,13.0,smallbusiness,MALE,2.0,3.0,deluxe,3.0,5.0,0,1,manager,345450.0,0.0,未婚,車あり,1,0
987,37.0,Company Invited,2,10.0,smallbusiness,MALE,3.0,4.0,basic,3.0,3.0,0,2,executive,394320.0,0.0,未婚,車あり,2,0
988,40.0,Company Invited,2,16.0,salaried,MALE,2.0,3.0,deluxe,4.0,2.0,0,2,manager,330000.0,0.0,結婚済み,車あり,1,0
989,30.0,Self Enquiry,2,9.0,salaried,MALE,2.0,3.0,basic,3.0,2.0,0,1,executive,253110.0,0.0,離婚済み,車あり,1,0
990,30.0,Self Enquiry,2,8.0,salaried,MALE,2.0,3.0,basic,3.0,5.0,0,2,executive,332700.0,0.0,離婚済み,車なし,1,0
991,43.0,Company Invited,2,9.0,salaried,FEMALE,2.0,3.0,deluxe,3.0,5.0,0,2,manager,308460.0,0.0,離婚済み,車あり,1,0
992,35.0,Company Invited,2,14.0,salaried,MALE,2.0,3.0,deluxe,3.0,2.0,0,2,manager,390765.0,0.0,離婚済み,車あり,1,0
993,45.0,Self Enquiry,3,10.0,smallbusiness,FEMALE,2.0,3.0,deluxe,3.0,2.0,0,1,manager,330000.0,0.0,離婚済み,車なし,1,0
994,41.0,Company Invited,2,26.0,smallbusiness,FEMALE,2.0,3.0,deluxe,3.0,7.0,0,2,manager,336195.0,0.0,未婚,車あり,1,0
995,30.0,Self Enquiry,2,27.0,largebusiness,MALE,2.0,3.0,deluxe,3.0,5.0,0,2,manager,330000.0,0.0,未婚,車あり,1,0
996,27.0,Company Invited,2,14.0,smallbusiness,MALE,2.0,3.0,basic,3.0,3.0,0,2,executive,307770.0,0.0,離婚済み,車なし,1,0
997,36.0,Self Enquiry,2,22.0,smallbusiness,MALE,3.0,3.0,standard,3.0,1.0,0,2,seniormanager,381765.0,0.0,結婚済み,車なし,2,0
998,25.0,Self Enquiry,2,25.0,smallbusiness,FEMALE,2.0,3.0,basic,3.0,3.0,0,2,executive,295620.0,1.0,独身,車あり,1,0
999,38.0,Company Invited,3,21.0,salaried,FEMALE,2.0,3.0,deluxe,3.0,3.0,0,2,manager,342495.0,0.0,未婚,車あり,1,0
1000,45.0,Self Enquiry,2,30.0,salaried,MALE,2.0,3.0,deluxe,3.0,2.0,0,2,manager,317640.0,0.0,結婚済み,車あり,1,0
1001,45.0,Company Invited,2,13.0,smallbusiness,MALE,2.0,3.0,deluxe,3.0,1.0,0,1,manager,340000.0,0.0,離婚済み,車なし,1,0
1002,42.0,Self Enquiry,2,34.0,salaried,FEMALE,2.0,3.0,deluxe,3.0,3.0,0,2,manager,318075.0,0.0,独身,車あり,1,0
1003,47.0,Self Enquiry,2,14.0,salaried,FEMALE,3.0,3.0,standard,4.0,2.0,0,1,seniormanager,385545.0,0.0,結婚済み,車あり,2,0
1004,33.0,Self Enquiry,2,23.0,salaried,FEMALE,2.0,3.0,standard,3.0,5.0,0,2,seniormanager,348450.0,0.0,結婚済み,車なし,1,0
1005,43.0,Self Enquiry,2,10.0,smallbusiness,MALE,3.0,3.0,standard,3.0,2.0,0,1,manager,365175.0,0.0,離婚済み,車なし,2,0
1006,41.0,Self Enquiry,2,7.0,salaried,FEMALE,3.0,3.0,standard,3.0,5.0,0,1,seniormanager,394530.0,0.0,未婚,車あり,2,0
1007,33.0,Self Enquiry,2,7.0,smallbusiness,MALE,2.0,3.0,deluxe,3.0,7.0,0,2,manager,300000.0,1.0,結婚済み,車あり,1,0
1008,40.0,Self Enquiry,2,32.0,smallbusiness,MALE,2.0,3.0,deluxe,3.0,3.0,0,2,manager,340320.0,0.0,離婚済み,車なし,1,0
1009,57.0,Self Enquiry,2,11.0,smallbusiness,FEMALE,2.0,3.0,king,4.0,6.0,0,1,vp,521385.0,0.0,結婚済み,車なし,1,0
1010,45.0,Self Enquiry,2,14.0,smallbusiness,MALE,2.0,3.0,standard,3.0,2.0,0,1,seniormanager,314655.0,0.0,結婚済み,車なし,1,0
1011,44.0,Self Enquiry,2,,salaried,MALE,2.0,4.0,deluxe,3.0,3.0,0,2,manager,307740.0,0.0,結婚済み,車あり,1,0
1012,30.0,Self Enquiry,2,21.0,salaried,MALE,2.0,3.0,basic,3.0,2.0,0,2,executive,256560.0,0.0,離婚済み,車なし,1,0
1013,32.0,Company Invited,2,15.0,salaried,MALE,3.0,3.0,standard,3.0,2.0,0,2,manager,300000.0,0.0,結婚済み,車あり,2,0
1014,42.0,Company Invited,1,,smallbusiness,FEMALE,2.0,3.0,deluxe,3.0,3.0,0,2,manager,319830.0,0.0,離婚済み,車なし,1,0
1015,40.0,Self Enquiry,1,13.0,smallbusiness,MALE,2.0,3.0,deluxe,3.0,4.0,0,2,manager,340000.0,0.0,結婚済み,車なし,1,0
1016,22.0,Self Enquiry,1,8.0,smallbusiness,FEMALE,2.0,3.0,basic,3.0,3.0,0,1,executive,260475.0,0.0,独身,車あり,1,0
1017,36.0,Company Invited,1,25.0,smallbusiness,MALE,2.0,3.0,basic,3.0,3.0,0,2,executive,316575.0,0.0,離婚済み,車あり,1,0
1018,,Self Enquiry,1,7.0,smallbusiness,MALE,2.0,3.0,basic,3.0,1.0,0,2,executive,263805.0,0.0,結婚済み,車あり,1,0
1019,55.0,Self Enquiry,2,10.0,smallbusiness,FEMALE,2.0,4.0,deluxe,3.0,2.0,1,1,manager,365610.0,0.0,離婚済み,車あり,1,0
1020,25.0,Self Enquiry,2,,salaried,MALE,2.0,4.0,basic,3.0,3.0,1,2,executive,310845.0,1.0,独身,車あり,1,0
1021,39.0,Company Invited,2,30.0,salaried,FEMALE,3.0,3.0,deluxe,4.0,6.0,1,2,manager,300000.0,0.0,未婚,車なし,2,0
1022,55.0,Company Invited,2,14.0,salaried,FEMALE,3.0,3.0,superdeluxe,3.0,4.0,0,2,avp,529785.0,0.0,独身,車なし,2,0
1023,50.0,Self Enquiry,3,8.0,smallbusiness,FEMALE,1.0,4.0,standard,4.0,2.0,0,2,seniormanager,362835.0,0.0,独身,車なし,0,0
1024,37.0,Self Enquiry,2,15.0,salaried,MALE,2.0,3.0,king,3.0,2.0,0,2,vp,506400.0,0.0,結婚済み,車あり,1,0
1025,37.0,Company Invited,2,15.0,largebusiness,MALE,1.0,4.0,basic,4.0,1.0,0,2,executive,263925.0,1.0,独身,車あり,0,0
1026,47.0,Company Invited,1,12.0,smallbusiness,FEMALE,1.0,4.0,standard,4.0,2.0,0,2,seniormanager,450390.0,0.0,離婚済み,車なし,0,0
1027,51.0,Self Enquiry,2,15.0,salaried,FEMALE,1.0,4.0,superdeluxe,4.0,5.0,0,2,avp,470000.0,0.0,離婚済み,車なし,0,0
1028,47.0,Company Invited,1,13.0,salaried,FEMALE,1.0,4.0,standard,4.0,1.0,0,1,seniormanager,400000.0,0.0,結婚済み,車あり,0,0
1029,52.0,Company Invited,1,14.0,smallbusiness,MALE,1.0,5.0,standard,4.0,6.0,0,3,seniormanager,374220.0,0.0,結婚済み,車なし,0,0
1030,37.0,Self Enquiry,2,15.0,smallbusiness,MALE,3.0,3.0,standard,3.0,3.0,1,3,seniormanager,464940.0,0.0,結婚済み,車あり,2,0
1031,35.0,Self Enquiry,1,9.0,smallbusiness,MALE,3.0,4.0,basic,3.0,6.0,0,4,executive,329610.0,0.0,独身,車なし,2,0
1032,,Self Enquiry,1,24.0,smallbusiness,FEMALE,3.0,3.0,basic,3.0,2.0,0,3,executive,,0.0,離婚済み,車なし,2,0
1033,34.0,Self Enquiry,1,7.0,smallbusiness,FEMALE,2.0,3.0,basic,3.0,3.0,0,1,executive,400000.0,0.0,離婚済み,車あり,1,0
1034,35.0,Self Enquiry,1,10.0,salaried,FEMALE,3.0,3.0,deluxe,3.0,5.0,0,2,manager,324570.0,0.0,離婚済み,車あり,2,0
1035,48.0,Self Enquiry,1,10.0,largebusiness,FEMALE,3.0,3.0,basic,3.0,5.0,0,2,executive,311445.0,0.0,未婚,車あり,2,0
1036,27.0,Self Enquiry,1,8.0,smallbusiness,MALE,2.0,3.0,basic,3.0,2.0,0,2,executive,372600.0,0.0,結婚済み,車あり,1,0
1037,47.0,Self Enquiry,1,8.0,smallbusiness,MALE,3.0,3.0,basic,3.0,2.0,0,2,executive,262710.0,0.0,結婚済み,車あり,2,0
1038,29.0,Company Invited,1,24.0,smallbusiness,MALE,2.0,3.0,basic,3.0,1.0,0,2,executive,266910.0,1.0,結婚済み,車なし,1,0
1039,35.0,Self Enquiry,1,15.0,salaried,FEMALE,2.0,3.0,deluxe,3.0,3.0,0,2,manager,400000.0,0.0,結婚済み,車あり,1,0
1040,42.0,Self Enquiry,1,25.0,largebusiness,MALE,2.0,4.0,deluxe,3.0,4.0,0,1,manager,320000.0,0.0,結婚済み,車あり,1,0
1041,42.0,Company Invited,1,8.0,salaried,MALE,3.0,3.0,standard,3.0,2.0,0,1,seniormanager,423645.0,0.0,未婚,車あり,2,0
1042,25.0,Self Enquiry,1,31.0,salaried,MALE,3.0,4.0,deluxe,3.0,2.0,0,2,manager,370560.0,0.0,独身,車あり,2,0
1043,46.0,Company Invited,1,8.0,salaried,MALE,3.0,3.0,deluxe,3.0,1.0,0,2,manager,316605.0,0.0,結婚済み,車なし,2,0
1044,34.0,Self Enquiry,1,,smallbusiness,FEMALE,2.0,3.0,deluxe,3.0,1.0,0,1,manager,286440.0,0.0,結婚済み,車なし,1,0
1045,32.0,Self Enquiry,1,16.0,smallbusiness,MALE,2.0,3.0,deluxe,3.0,3.0,0,2,manager,400000.0,0.0,結婚済み,車なし,1,0
1046,42.0,Self Enquiry,1,6.0,salaried,FEMALE,2.0,3.0,deluxe,3.0,3.0,0,2,manager,306270.0,0.0,結婚済み,車あり,1,0
1047,30.0,Self Enquiry,1,7.0,salaried,MALE,2.0,3.0,basic,3.0,3.0,0,2,executive,300000.0,0.0,結婚済み,車なし,1,0
1048,55.0,Company Invited,1,12.0,salaried,FEMALE,2.0,3.0,standard,3.0,7.0,0,2,seniormanager,500000.0,0.0,未婚,車なし,1,0
1049,56.0,Self Enquiry,1,13.0,smallbusiness,FEMALE,2.0,3.0,superdeluxe,3.0,1.0,0,2,manager,384405.0,0.0,結婚済み,車なし,1,0
1050,60.0,Self Enquiry,1,7.0,salaried,MALE,3.0,3.0,standard,3.0,2.0,0,2,seniormanager,343545.0,0.0,未婚,車なし,2,0
1051,45.0,Company Invited,1,10.0,largebusiness,MALE,2.0,3.0,deluxe,3.0,3.0,0,2,manager,331305.0,0.0,結婚済み,車あり,1,0
1052,46.0,Self Enquiry,1,10.0,smallbusiness,MALE,2.0,4.0,deluxe,3.0,2.0,0,2,manager,331455.0,0.0,離婚済み,車あり,1,0
1053,52.0,Self Enquiry,2,30.0,smallbusiness,FEMALE,3.0,3.0,deluxe,3.0,4.0,0,4,manager,366405.0,0.0,結婚済み,車あり,2,0
1054,21.0,Company Invited,2,10.0,smallbusiness,FEMALE,2.0,3.0,basic,3.0,3.0,0,2,executive,255075.0,1.0,結婚済み,車なし,1,0
1055,,Self Enquiry,2,10.0,smallbusiness,FEMALE,2.0,3.0,deluxe,3.0,1.0,0,1,manager,272730.0,0.0,独身,車あり,1,0
1056,24.0,Company Invited,2,15.0,smallbusiness,FEMALE,1.0,3.0,basic,3.0,2.0,0,2,executive,249480.0,0.0,独身,車なし,0,0
1057,30.0,Self Enquiry,2,18.0,smallbusiness,MALE,1.0,3.0,standard,3.0,3.0,0,2,seniormanager,360660.0,0.0,結婚済み,車なし,0,0
1058,31.0,Company Invited,2,13.0,smallbusiness,MALE,1.0,3.0,standard,3.0,2.0,0,2,seniormanager,392745.0,0.0,独身,車なし,0,0
1059,25.0,Self Enquiry,2,22.0,smallbusiness,MALE,1.0,3.0,standard,3.0,2.0,0,2,seniormanager,345240.0,0.0,結婚済み,車あり,0,0
1060,34.0,Company Invited,2,9.0,salaried,MALE,1.0,3.0,deluxe,3.0,2.0,0,1,manager,259305.0,1.0,離婚済み,車あり,0,0
1061,58.0,Self Enquiry,2,8.0,largebusiness,FEMALE,2.0,3.0,superdeluxe,3.0,5.0,0,2,avp,506370.0,0.0,結婚済み,車あり,1,0
1062,35.0,Company Invited,2,,smallbusiness,MALE,1.0,3.0,deluxe,3.0,2.0,0,2,manager,321765.0,0.0,独身,車あり,0,0
1063,55.0,Self Enquiry,2,14.0,smallbusiness,MALE,2.0,3.0,superdeluxe,4.0,7.0,0,2,avp,510000.0,0.0,独身,車あり,1,0
1064,33.0,Self Enquiry,2,13.0,smallbusiness,FEMALE,2.0,3.0,deluxe,3.0,2.0,0,1,manager,400000.0,0.0,結婚済み,車あり,1,0
1065,23.0,Self Enquiry,3,13.0,smallbusiness,MALE,1.0,3.0,superdeluxe,4.0,3.0,0,2,avp,251550.0,1.0,独身,車なし,0,0
1066,51.0,Company Invited,2,18.0,smallbusiness,FEMALE,2.0,3.0,standard,4.0,6.0,0,2,seniormanager,508485.0,0.0,結婚済み,車なし,1,0
1067,28.0,Company Invited,2,10.0,salaried,MALE,1.0,3.0,deluxe,3.0,1.0,0,2,manager,300000.0,0.0,結婚済み,車あり,0,0
1068,34.0,Company Invited,2,16.0,smallbusiness,MALE,1.0,3.0,deluxe,3.0,2.0,0,2,manager,277620.0,0.0,結婚済み,車あり,0,0
1069,23.0,Self Enquiry,2,8.0,smallbusiness,MALE,1.0,3.0,basic,3.0,1.0,0,2,executive,256335.0,1.0,離婚済み,車なし,0,0
1070,47.0,Company Invited,2,8.0,salaried,MALE,1.0,3.0,standard,3.0,2.0,0,2,seniormanager,359895.0,0.0,離婚済み,車なし,0,0
1071,33.0,Self Enquiry,2,14.0,smallbusiness,FEMALE,2.0,3.0,basic,3.0,2.0,0,1,executive,255825.0,0.0,離婚済み,車なし,1,0
1072,27.0,Company Invited,2,,smallbusiness,MALE,2.0,3.0,deluxe,3.0,1.0,0,2,manager,300570.0,0.0,結婚済み,車あり,1,0
1073,38.0,Company Invited,2,31.0,salaried,FEMALE,2.0,3.0,deluxe,3.0,1.0,0,2,manager,310920.0,0.0,離婚済み,車あり,1,0
1074,52.0,Self Enquiry,2,9.0,salaried,MALE,3.0,3.0,deluxe,3.0,3.0,0,1,manager,382650.0,0.0,結婚済み,車なし,2,0
1075,53.0,Self Enquiry,1,7.0,salaried,MALE,3.0,3.0,king,3.0,6.0,0,4,executive,267270.0,0.0,結婚済み,車あり,2,0
1076,18.0,Self Enquiry,2,9.0,largebusiness,FEMALE,1.0,4.0,basic,4.0,4.0,1,2,executive,264585.0,1.0,独身,車あり,0,0
1077,33.0,Self Enquiry,2,13.0,smallbusiness,FEMALE,3.0,3.0,standard,3.0,2.0,0,3,seniormanager,348885.0,0.0,結婚済み,車なし,2,0
1078,28.0,Self Enquiry,2,24.0,smallbusiness,MALE,3.0,3.0,deluxe,3.0,5.0,0,3,manager,303840.0,0.0,離婚済み,車あり,2,0
1079,34.0,Self Enquiry,2,8.0,largebusiness,MALE,3.0,3.0,deluxe,3.0,3.0,0,3,manager,320655.0,0.0,結婚済み,車あり,2,0
1080,43.0,Self Enquiry,2,15.0,largebusiness,MALE,3.0,3.0,king,4.0,2.0,0,3,vp,437670.0,0.0,離婚済み,車なし,2,0
1081,25.0,Self Enquiry,2,14.0,largebusiness,MALE,3.0,3.0,standard,4.0,3.0,0,3,seniormanager,425430.0,0.0,結婚済み,車あり,2,0
1082,29.0,Self Enquiry,3,9.0,salaried,FEMALE,3.0,3.0,deluxe,4.0,2.0,0,4,manager,264540.0,0.0,独身,車なし,2,0
1083,29.0,Company Invited,3,8.0,salaried,FEMALE,3.0,3.0,standard,4.0,2.0,0,4,seniormanager,373575.0,0.0,結婚済み,車あり,2,0
