Age,CityTier,DurationOfPitch,NumberOfPersonVisiting,NumberOfFollowups,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,MonthlyIncome,offspring,offspring_identified,TypeofContact_Self Enquiry,Occupation_salaried,Occupation_smallbusiness,Gender_MALE,ProductPitched_deluxe,ProductPitched_king,ProductPitched_standard,ProductPitched_superdeluxe,Designation_executive,Designation_manager,Designation_seniormanager,Designation_vp,married_独身,married_結婚済み,married_離婚済み,car_possession_車なし,Cluster,ProdTaken
54.0,1,17.0,1.0,3.0,3.0,5.0,0,2,400000.0,0,0,True,False,True,True,True,False,False,False,False,True,False,False,False,False,True,False,1,0
32.0,1,21.0,1.0,3.0,3.0,1.0,0,1,300000.0,0,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,2,1
45.0,1,13.0,2.0,3.0,3.0,1.0,0,2,297300.0,1,0,True,False,False,False,True,False,False,False,False,True,False,False,True,False,False,True,1,0
39.3096536477524,1,15.0,1.0,3.0,3.0,2.0,0,2,266535.0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2,0
33.0,1,24.0,1.0,3.0,3.0,1.0,0,1,260000.0,0,0,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,2,0
50.0,2,16.0,3.0,4.0,3.0,2.0,0,2,472995.0,2,0,True,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,3,0
35.0,2,8.0,1.0,3.0,4.0,1.0,0,1,262065.0,0,0,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,3,0
38.0,2,8.0,1.0,3.0,4.0,1.0,0,2,262515.0,0,0,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False,False,1,0
57.0,1,31.0,1.0,3.0,4.0,3.0,0,1,417120.0,0,0,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,0,0
54.0,2,6.0,1.0,3.0,4.0,2.0,0,1,300000.0,0,0,True,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,3,1
35.0,2,17.0,1.0,3.0,4.0,5.0,0,2,308610.0,0,0,True,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,1,0
52.0,2,16.0,1.0,3.0,4.0,2.0,0,1,440000.0,0,0,False,False,True,True,False,False,True,False,False,False,True,False,False,False,False,True,3,0
43.0,1,12.0,1.0,3.0,4.0,2.0,0,1,349005.0,0,0,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,3,0
50.0,1,9.0,1.0,3.0,4.0,5.0,0,1,344025.0,0,0,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,3,0
51.0,2,11.0,1.0,3.0,4.0,1.0,0,2,360285.0,0,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,3,1
30.0,3,11.0,1.0,3.0,4.0,1.0,0,2,299730.0,0,0,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,1,0
31.0,2,16.0,1.0,3.0,4.0,1.0,0,2,300000.0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,2,1
55.0,1,16.0,1.0,3.0,4.0,5.0,0,2,375570.0,0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,3,0
30.0,2,16.0,1.0,3.0,4.0,7.0,0,2,254790.0,0,0,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,2,1
28.0,2,16.0,1.0,3.0,4.0,5.0,0,2,300000.0,0,0,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,True,3,0
35.0,1,8.0,1.0,3.0,5.0,4.0,0,2,261465.0,0,0,True,False,True,False,False,True,False,False,False,False,False,True,False,False,True,True,4,0
26.0,1,16.0,1.0,3.0,4.0,2.0,0,2,300000.0,0,0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,2,1
45.0,1,28.0,1.0,3.0,4.0,2.0,0,2,378750.0,0,0,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,False,3,0
52.0,3,17.0,1.0,3.0,4.0,1.0,0,2,346200.0,0,0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,True,True,1,0
56.0,2,14.0,1.0,3.0,4.0,1.0,0,2,423795.0,0,0,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,0,0
57.0,2,9.0,3.0,3.0,3.0,6.0,1,1,522795.0,2,0,False,False,True,True,False,True,False,False,False,False,False,True,True,False,False,True,4,1
58.0,2,16.0,2.0,3.0,3.0,2.0,1,1,556005.0,1,0,True,False,True,False,False,True,False,False,False,False,False,True,False,True,False,True,4,0
36.0,1,12.0,2.0,3.0,3.0,1.0,1,1,264045.0,1,0,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,True,2,0
29.0,1,7.0,1.0,3.0,3.0,3.0,1,2,358800.0,0,0,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,3,0
35.0,1,10.0,1.0,3.0,3.0,5.0,1,1,360000.0,0,0,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0
31.0,2,10.0,3.0,4.0,3.0,2.0,0,3,312285.0,2,0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,True,2,1
54.0,1,16.0,2.0,3.0,3.0,2.0,0,2,506685.0,1,0,False,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,4,0
58.0,1,13.0,2.0,3.0,3.0,6.0,0,2,545295.0,1,0,True,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,4,0
53.0,2,12.0,1.0,3.0,4.0,5.0,1,2,324870.0,0,0,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,3,0
55.0,2,9.0,1.0,3.0,4.0,2.0,1,2,454140.0,0,0,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,0,0
44.0,2,17.0,1.0,3.0,4.0,2.0,1,2,266670.0,0,0,False,False,False,True,False,False,True,False,False,False,True,False,False,True,False,False,3,1
23.0,1,26.0,1.0,3.0,4.0,2.0,1,2,260250.0,0,0,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,2,1
61.0,1,33.0,1.0,3.0,4.0,5.0,1,2,468915.0,0,0,False,False,True,True,False,False,False,True,False,False,False,False,False,True,False,True,0,0
39.0,3,16.0,1.0,3.0,4.0,3.0,1,1,400000.0,0,0,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,False,3,0
43.0,1,9.0,1.0,3.0,4.0,5.0,1,2,400000.0,0,0,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,3,0
56.0,1,8.0,2.0,3.0,3.0,6.0,1,1,540705.0,1,0,True,False,True,True,False,True,False,False,False,False,False,True,False,True,False,False,4,0
55.0,2,6.0,1.0,4.0,3.0,7.0,0,3,390000.0,0,0,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,0,0
40.0,1,14.46639904846863,1.0,5.0,3.0,3.0,0,2,302805.0,0,0,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,1,0
34.0,3,20.0,1.0,3.0,4.0,2.0,0,3,260550.0,0,0,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,3,0
36.0,2,34.0,1.0,3.0,3.0,4.0,0,4,334995.0,0,0,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,1,0
39.3096536477524,2,16.0,2.0,3.0,3.0,2.0,0,4,250710.0,1,0,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,2,1
55.0,2,17.0,1.0,3.0,3.0,3.0,0,5,336165.0,0,0,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,True,1,0
53.0,3,14.0,1.0,3.0,4.0,1.0,0,4,372660.0,0,0,True,False,True,True,False,False,True,False,False,False,True,False,False,False,True,True,3,0
25.0,3,13.0,2.0,3.0,3.0,2.0,0,4,255135.0,1,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,2,0
21.0,2,14.46639904846863,1.0,3.0,3.0,3.0,0,4,246300.0,0,0,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,2,1
37.0,2,15.0,1.0,3.0,3.0,2.0,0,3,300000.0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2,0
39.3096536477524,2,9.0,2.0,3.0,3.0,6.0,0,4,356131.7103157282,1,0,True,False,True,True,True,False,False,False,False,True,False,False,False,True,False,False,1,0
39.3096536477524,3,22.0,1.0,3.0,3.0,2.0,0,4,356131.7103157282,0,0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,2,0
24.0,2,15.0,2.0,4.0,3.0,2.0,0,4,261255.0,1,0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,2,1
21.0,2,12.0,1.0,3.0,3.0,2.0,0,4,300000.0,0,0,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,2,1
32.0,2,22.0,2.0,3.0,3.0,2.0,0,3,299100.0,1,0,False,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False,1,0
22.0,2,15.0,1.0,3.0,3.0,2.0,0,4,255645.0,0,0,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,2,1
27.0,3,14.46639904846863,2.0,3.0,3.0,4.0,0,4,302625.0,1,0,True,False,True,True,True,False,False,False,False,True,False,False,True,False,False,False,1,1
59.0,2,22.0,1.0,3.0,4.0,5.0,0,4,570000.0,0,0,True,False,True,True,False,False,False,True,False,False,False,False,False,False,True,True,0,0
32.0,2,12.0,1.0,3.0,3.0,3.0,0,4,252405.0,0,0,False,False,True,True,False,False,False,False,False,False,True,False,False,True,False,True,2,0
24.0,2,11.0,1.0,4.0,3.0,2.0,0,3,261930.0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,2,0
26.0,2,8.0,1.0,3.0,3.0,2.0,0,3,254025.0,0,0,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,True,2,0
43.0,2,15.0,2.0,3.0,3.0,1.0,0,4,316980.0,1,0,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,True,3,0
35.0,2,12.0,1.0,3.0,3.0,1.0,0,3,355950.0,0,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,3,0
30.0,3,14.0,1.0,3.0,4.0,5.0,0,3,266310.0,0,0,True,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,2,0
35.0,2,11.0,1.0,3.0,3.0,2.0,0,3,260745.0,0,0,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,2,0
27.0,3,21.0,1.0,3.0,3.0,2.0,0,3,348300.0,0,0,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,3,0
20.0,2,14.46639904846863,2.0,3.0,3.0,3.0,0,4,247410.0,1,0,False,True,False,True,True,False,False,False,False,True,False,False,True,False,False,True,1,1
22.0,3,22.0,1.0,3.0,3.0,2.0,1,3,263685.0,0,0,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,True,2,0
55.0,3,16.0,1.0,3.0,4.0,1.0,1,4,500925.0,0,0,True,True,False,True,False,False,False,True,False,False,False,False,False,True,False,True,0,1
25.0,2,23.0,1.0,3.0,3.0,3.0,1,3,259575.0,0,0,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,True,2,0
38.0,2,8.0,2.0,4.0,3.0,3.0,0,1,269220.0,1,0,False,True,False,False,True,False,False,False,False,True,False,False,True,False,False,True,1,0
50.0,2,15.0,2.0,4.0,3.0,6.0,0,2,444960.0,1,0,True,True,False,True,False,False,False,True,False,False,False,False,True,False,False,True,0,0
51.0,1,17.0,1.0,3.0,3.0,4.0,0,5,278460.0,0,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,False,0,0
27.0,1,14.0,1.0,3.0,3.0,3.0,0,5,270675.0,0,0,True,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,2,1
33.0,1,8.0,2.0,3.0,3.0,2.0,0,4,270750.0,1,0,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,2,0
30.0,1,10.0,1.0,3.0,3.0,1.0,0,3,257925.0,0,0,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,2,1
36.0,1,18.0,2.0,3.0,3.0,1.0,0,4,260130.0,1,0,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,2,0
36.0,1,18.0,2.0,3.0,3.0,1.0,0,5,309030.0,1,0,False,False,True,True,True,False,False,False,False,True,False,False,False,False,False,True,1,0
32.0,1,25.0,1.0,3.0,3.0,2.0,0,4,259860.0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,2,1
40.0,1,8.0,2.0,4.0,3.0,2.0,0,3,340605.0,1,0,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,2,0
29.0,1,14.46639904846863,2.0,3.0,3.0,3.0,0,4,285465.0,1,0,True,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True,1,0
59.0,1,19.0,1.0,3.0,4.0,6.0,0,5,525255.0,0,0,True,True,False,False,False,True,False,False,False,False,False,True,False,True,False,True,4,0
38.0,1,8.0,1.0,3.0,3.0,4.0,1,3,260000.0,0,0,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,False,2,0
56.0,2,12.0,2.0,4.0,3.0,2.0,1,2,427830.0,1,0,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,3,0
37.0,1,12.0,2.0,5.0,3.0,3.0,0,1,362310.0,0,0,True,False,True,True,True,False,False,False,False,True,False,False,False,False,False,False,1,0
34.0,2,18.0,2.0,4.0,3.0,1.0,0,4,332550.0,1,0,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,True,1,0
47.0,1,14.0,2.0,3.0,4.0,2.0,1,4,267540.0,1,0,False,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,2,1
45.0,1,28.0,1.0,3.0,3.0,2.0,1,4,449550.0,0,0,True,True,False,True,False,False,False,True,False,False,False,False,False,False,True,True,0,0
54.0,2,14.0,2.0,4.0,3.0,2.0,0,1,562470.0,0,0,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,True,4,0
46.0,3,22.0,2.0,4.0,3.0,7.0,0,2,330000.0,1,0,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True,False,1,0
43.0,2,9.0,2.0,4.0,3.0,2.0,1,2,446430.0,1,0,True,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,3,0
24.0,1,15.0,2.0,4.0,3.0,2.0,0,2,268350.0,0,0,False,True,False,True,False,False,False,False,True,False,False,False,True,False,False,False,2,0
42.0,3,11.0,2.0,4.0,3.0,3.0,0,2,385650.0,0,0,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,1,0
35.0,3,24.0,2.0,4.0,3.0,3.0,0,2,397260.0,1,0,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,1,0
38.0,2,12.0,2.0,4.0,3.0,2.0,0,2,377700.0,1,0,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,3,0
34.0,3,16.0,2.0,4.0,4.0,2.0,0,2,321090.0,0,0,True,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,3,0
56.0,2,8.0,2.0,4.0,3.0,6.0,0,2,413505.0,1,0,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,True,0,0
61.0,3,7.0,2.0,4.0,3.0,4.0,0,1,393480.0,0,0,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,1,0
45.0,2,15.0,2.0,4.0,3.0,5.0,0,2,359655.0,1,0,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,1,0
33.0,2,10.0,2.0,4.0,3.0,2.0,0,2,385560.0,1,0,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,3,0
40.0,2,7.0,2.0,4.0,3.0,5.0,0,2,323190.0,1,0,True,True,False,True,True,False,False,False,False,True,False,False,False,False,True,False,1,0
25.0,2,8.0,2.0,4.0,3.0,2.0,0,2,255600.0,1,0,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,2,1
35.0,3,13.0,2.0,4.0,3.0,2.0,0,2,256170.0,0,0,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,True,2,1
25.0,2,11.0,2.0,4.0,3.0,2.0,0,2,300000.0,0,0,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,True,2,1
29.0,2,8.0,2.0,4.0,3.0,2.0,0,2,369585.0,0,0,True,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,2,0
20.0,2,14.0,2.0,4.0,4.0,3.0,0,2,260000.0,0,0,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,True,2,1
30.0,2,17.0,2.0,4.0,3.0,2.0,0,2,300000.0,0,0,True,False,True,True,False,False,False,False,True,False,False,False,False,True,False,False,2,0
28.0,2,6.0,2.0,4.0,3.0,2.0,0,1,380000.0,0,0,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,3,0
24.0,2,24.0,2.0,4.0,3.0,2.0,0,2,263640.0,1,0,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,False,2,1
44.0,2,23.0,2.0,4.0,3.0,5.0,0,2,377730.0,0,0,False,False,True,True,False,False,False,True,False,False,False,False,False,False,True,False,0,0
35.0,2,12.0,2.0,4.0,3.0,2.0,0,2,260000.0,0,0,True,False,True,True,False,False,False,False,True,False,False,False,False,True,False,True,2,1
26.0,2,18.0,2.0,4.0,3.0,2.0,0,2,262770.0,0,0,False,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,2,0
39.0,2,11.0,2.0,4.0,3.0,8.0,0,2,371610.0,1,0,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,2,1
58.0,2,14.0,2.0,4.0,3.0,5.0,0,1,508455.0,1,0,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,0,0
45.0,2,14.0,2.0,4.0,3.0,2.0,0,2,423540.0,1,0,True,True,False,True,False,False,True,False,False,False,True,False,False,True,False,True,3,0
53.0,2,15.0,2.0,4.0,4.0,1.0,0,2,432885.0,0,0,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,True,3,0
31.0,2,13.0,2.0,4.0,3.0,2.0,0,1,360000.0,0,0,True,True,False,True,False,False,True,False,False,False,True,False,False,False,False,False,3,0
57.0,2,14.0,2.0,4.0,3.0,2.0,0,1,400000.0,1,0,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,0,0
35.0,2,15.0,2.0,4.0,3.0,5.0,0,1,351900.0,0,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,3,0
52.0,2,15.0,2.0,4.0,3.0,5.0,0,1,341145.0,0,0,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,1,0
38.0,2,12.0,2.0,4.0,3.0,2.0,0,2,449460.0,1,0,False,False,True,True,False,False,False,True,False,False,False,False,True,False,False,True,0,0
32.0,2,8.0,2.0,4.0,3.0,2.0,0,1,382245.0,1,0,True,False,True,False,False,False,True,False,False,False,True,False,False,False,True,True,3,0
50.0,2,10.0,2.0,5.0,3.0,2.0,0,1,274275.0,1,0,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,2,0
47.0,2,15.0,2.0,4.0,3.0,3.0,0,2,340000.0,0,0,True,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,1,0
22.0,2,10.0,2.0,4.0,4.0,3.0,0,2,461640.0,0,0,True,False,True,True,False,False,True,False,False,False,True,False,False,True,False,False,3,1
55.0,2,7.0,2.0,4.0,3.0,3.0,0,2,459240.0,0,0,True,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,3,0
58.0,2,30.0,2.0,4.0,3.0,5.0,0,2,527385.0,1,0,True,False,True,True,False,False,False,True,False,False,False,False,True,False,False,False,0,0
20.0,2,17.0,2.0,4.0,3.0,3.0,0,4,300000.0,1,0,False,False,True,True,False,False,False,False,True,False,False,False,False,False,True,True,2,1
55.0,2,14.0,3.0,2.0,3.0,5.0,0,2,353970.0,2,0,True,True,False,True,True,False,False,False,False,False,True,False,False,False,False,False,1,0
50.0,2,7.0,2.0,4.0,3.0,2.0,1,1,488235.0,1,0,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,True,3,0
42.0,2,15.0,2.0,4.0,3.0,3.0,1,1,358635.0,1,0,True,True,False,True,True,False,False,False,False,True,False,False,False,False,True,False,1,0
41.0,3,11.0,2.0,4.0,3.0,5.0,1,2,374745.0,1,0,False,True,False,True,False,False,True,False,False,False,True,False,False,True,False,True,3,0
35.0,2,12.0,2.0,4.0,3.0,1.0,1,1,351315.0,1,0,True,True,False,True,False,False,False,False,True,False,False,False,False,True,False,False,2,0
57.0,1,10.0,2.0,3.0,3.0,4.0,1,1,525225.0,0,0,True,True,False,True,False,True,False,False,False,False,False,True,False,True,False,True,4,0
38.0,1,8.0,2.0,4.0,4.0,7.0,0,2,276705.0,1,0,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,True,2,0
38.0,1,14.0,2.0,5.0,4.0,7.0,0,2,269355.0,1,0,True,False,True,True,False,False,False,False,True,False,False,False,True,False,False,True,2,0
45.0,1,35.0,2.0,4.0,3.0,3.0,0,1,345300.0,1,0,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,True,1,0
