Age,TypeofContact,CityTier,DurationOfPitch,Occupation,Gender,NumberOfPersonVisiting,NumberOfFollowups,ProductPitched,PreferredPropertyStar,NumberOfTrips,Passport,PitchSatisfactionScore,Designation,MonthlyIncome,married,car_possession,offspring,offspring_identified,ProdTaken
51.0,Company Invited,2,16.0,smallbusiness,FEMALE,1.0,4.0,basic,3.0,2.0,1,3,executive,280000.0,結婚済み,車あり,0,0,0
36.0,Self Enquiry,1,26.0,salaried,MALE,2.0,,deluxe,3.0,3.0,0,2,manager,300000.0,独身,車なし,1,0,0
19.0,Company Invited,1,7.0,smallbusiness,FEMALE,2.0,3.0,basic,3.0,2.0,0,2,executive,250000.0,独身,車なし,1,0,1
58.0,Company Invited,1,30.0,smallbusiness,FEMALE,1.0,3.0,superdeluxe,3.0,4.0,0,2,avp,437640.0,離婚済み,車なし,0,0,0
53.0,Self Enquiry,1,9.0,salaried,FEMALE,2.0,3.0,standard,3.0,3.0,0,1,seniormanager,428790.0,未婚,車あり,1,0,0
55.0,Company Invited,1,17.0,salaried,MALE,2.0,3.0,superdeluxe,3.0,1.0,0,1,avp,454830.0,離婚済み,車なし,1,0,0
35.0,Company Invited,1,24.0,smallbusiness,MALE,1.0,3.0,basic,3.0,5.0,0,2,executive,267030.0,結婚済み,車あり,0,0,0
53.0,Company Invited,1,9.0,salaried,FEMALE,2.0,3.0,standard,3.0,1.0,0,2,seniormanager,383040.0,結婚済み,車なし,1,0,0
36.0,Self Enquiry,1,,largebusiness,MALE,2.0,3.0,deluxe,3.0,1.0,0,2,manager,300000.0,離婚済み,車あり,1,0,0
51.0,Self Enquiry,1,16.0,smallbusiness,FEMALE,1.0,3.0,standard,4.0,5.0,0,2,executive,266970.0,結婚済み,車なし,0,0,0
27.0,Company Invited,1,15.0,smallbusiness,MALE,2.0,3.0,basic,3.0,1.0,0,1,executive,272580.0,独身,車あり,1,0,0
54.0,Self Enquiry,1,17.0,smallbusiness,MALE,1.0,3.0,deluxe,3.0,5.0,0,2,manager,400000.0,離婚済み,車あり,0,0,0
32.0,Company Invited,1,21.0,salaried,FEMALE,1.0,3.0,basic,3.0,1.0,0,1,executive,300000.0,独身,車なし,0,0,1
45.0,Self Enquiry,1,13.0,largebusiness,FEMALE,2.0,3.0,deluxe,3.0,1.0,0,2,manager,297300.0,独身,車なし,1,0,0
,Company Invited,1,15.0,smallbusiness,FEMALE,1.0,3.0,basic,3.0,2.0,0,2,executive,266535.0,離婚済み,車あり,0,0,0
33.0,Company Invited,1,24.0,smallbusiness,MALE,1.0,3.0,basic,3.0,1.0,0,1,executive,260000.0,独身,車あり,0,0,0
50.0,Self Enquiry,2,16.0,smallbusiness,MALE,3.0,4.0,standard,3.0,2.0,0,2,seniormanager,472995.0,未婚,車なし,2,0,0
35.0,Self Enquiry,2,8.0,smallbusiness,FEMALE,1.0,3.0,standard,4.0,1.0,0,1,seniormanager,262065.0,独身,車あり,0,0,0
38.0,Company Invited,2,8.0,salaried,MALE,1.0,3.0,deluxe,4.0,1.0,0,2,manager,262515.0,独身,車あり,0,0,0
57.0,Self Enquiry,1,31.0,salaried,MALE,1.0,3.0,superdeluxe,4.0,3.0,0,1,avp,417120.0,結婚済み,車なし,0,0,0
54.0,Self Enquiry,2,6.0,salaried,MALE,1.0,3.0,standard,4.0,2.0,0,1,seniormanager,300000.0,結婚済み,車あり,0,0,1
35.0,Self Enquiry,2,17.0,smallbusiness,MALE,1.0,3.0,deluxe,4.0,5.0,0,2,seniormanager,308610.0,独身,車あり,0,0,0
52.0,Company Invited,2,16.0,smallbusiness,MALE,1.0,3.0,standard,4.0,2.0,0,1,seniormanager,440000.0,未婚,車なし,0,0,0
43.0,Self Enquiry,1,12.0,salaried,FEMALE,1.0,3.0,standard,4.0,2.0,0,1,seniormanager,349005.0,未婚,車なし,0,0,0
50.0,Self Enquiry,1,9.0,largebusiness,FEMALE,1.0,3.0,standard,4.0,5.0,0,1,seniormanager,344025.0,未婚,車なし,0,0,0
51.0,Company Invited,2,11.0,salaried,FEMALE,1.0,3.0,standard,4.0,1.0,0,2,seniormanager,360285.0,離婚済み,車なし,0,0,1
30.0,Company Invited,3,11.0,salaried,MALE,1.0,3.0,deluxe,4.0,1.0,0,2,manager,299730.0,未婚,車あり,0,0,0
31.0,Company Invited,2,16.0,smallbusiness,FEMALE,1.0,3.0,basic,4.0,1.0,0,2,executive,300000.0,独身,車あり,0,0,1
55.0,Company Invited,1,16.0,largebusiness,FEMALE,1.0,3.0,standard,4.0,5.0,0,2,seniormanager,375570.0,未婚,車なし,0,0,0
30.0,Self Enquiry,2,16.0,smallbusiness,MALE,1.0,3.0,basic,4.0,7.0,0,2,executive,254790.0,独身,車あり,0,0,1
28.0,Company Invited,2,16.0,salaried,MALE,1.0,3.0,standard,4.0,5.0,0,2,seniormanager,300000.0,結婚済み,車なし,0,0,0
35.0,Self Enquiry,1,8.0,smallbusiness,FEMALE,1.0,3.0,king,5.0,4.0,0,2,vp,261465.0,離婚済み,車なし,0,0,0
26.0,Company Invited,1,16.0,largebusiness,MALE,1.0,3.0,basic,4.0,2.0,0,2,executive,300000.0,独身,車なし,0,0,1
45.0,Company Invited,1,28.0,salaried,MALE,1.0,3.0,standard,4.0,2.0,0,2,seniormanager,378750.0,結婚済み,車あり,0,0,0
52.0,Self Enquiry,3,17.0,smallbusiness,FEMALE,1.0,3.0,deluxe,4.0,1.0,0,2,manager,346200.0,離婚済み,車なし,0,0,0
56.0,Company Invited,2,14.0,smallbusiness,MALE,1.0,3.0,superdeluxe,4.0,1.0,0,2,avp,423795.0,独身,車なし,0,0,0
57.0,Company Invited,2,9.0,smallbusiness,MALE,3.0,3.0,king,3.0,6.0,1,1,vp,522795.0,独身,車なし,2,0,1
58.0,Self Enquiry,2,16.0,smallbusiness,FEMALE,2.0,3.0,king,3.0,2.0,1,1,vp,556005.0,結婚済み,車なし,1,0,0
36.0,Self Enquiry,1,12.0,largebusiness,MALE,2.0,3.0,basic,3.0,1.0,1,1,executive,264045.0,結婚済み,車なし,1,0,0
29.0,Self Enquiry,1,7.0,salaried,FEMALE,1.0,3.0,standard,3.0,3.0,1,2,seniormanager,358800.0,離婚済み,車なし,0,0,0
35.0,Self Enquiry,1,10.0,salaried,FEMALE,1.0,3.0,deluxe,3.0,5.0,1,1,manager,360000.0,離婚済み,車あり,0,0,0
31.0,Company Invited,2,10.0,smallbusiness,MALE,3.0,4.0,basic,3.0,2.0,0,3,executive,312285.0,離婚済み,車なし,2,0,1
54.0,Company Invited,1,16.0,salaried,MALE,2.0,3.0,king,3.0,2.0,0,2,vp,506685.0,結婚済み,車なし,1,0,0
58.0,Self Enquiry,1,13.0,salaried,MALE,2.0,3.0,king,3.0,6.0,0,2,vp,545295.0,結婚済み,車なし,1,0,0
53.0,Self Enquiry,2,12.0,salaried,FEMALE,1.0,3.0,standard,4.0,5.0,1,2,seniormanager,324870.0,未婚,車なし,0,0,0
55.0,Company Invited,2,9.0,smallbusiness,MALE,1.0,3.0,superdeluxe,4.0,2.0,1,2,avp,454140.0,独身,車あり,0,0,0
44.0,Company Invited,2,17.0,largebusiness,MALE,1.0,3.0,standard,4.0,2.0,1,2,seniormanager,266670.0,結婚済み,車あり,0,0,1
23.0,Company Invited,1,26.0,smallbusiness,MALE,1.0,3.0,basic,4.0,2.0,1,2,executive,260250.0,独身,車あり,0,0,1
61.0,Company Invited,1,33.0,smallbusiness,MALE,1.0,3.0,superdeluxe,4.0,5.0,1,2,avp,468915.0,結婚済み,車なし,0,0,0
39.0,Self Enquiry,3,16.0,smallbusiness,FEMALE,1.0,3.0,standard,4.0,3.0,1,1,seniormanager,400000.0,離婚済み,車あり,0,0,0
43.0,Company Invited,1,9.0,largebusiness,FEMALE,1.0,3.0,standard,4.0,5.0,1,2,seniormanager,400000.0,未婚,車なし,0,0,0
56.0,Self Enquiry,1,8.0,smallbusiness,MALE,2.0,3.0,king,3.0,6.0,1,1,vp,540705.0,結婚済み,車あり,1,0,0
55.0,Self Enquiry,2,6.0,smallbusiness,MALE,1.0,4.0,superdeluxe,3.0,7.0,0,3,avp,390000.0,独身,車あり,0,0,0
40.0,Company Invited,1,,salaried,MALE,1.0,5.0,deluxe,3.0,3.0,0,2,manager,302805.0,結婚済み,車なし,0,0,0
34.0,Self Enquiry,3,20.0,smallbusiness,FEMALE,1.0,3.0,standard,4.0,2.0,0,3,seniormanager,260550.0,離婚済み,車なし,0,0,0
36.0,Company Invited,2,34.0,smallbusiness,FEMALE,1.0,3.0,deluxe,3.0,4.0,0,4,manager,334995.0,結婚済み,車あり,0,0,0
,Self Enquiry,2,16.0,smallbusiness,MALE,2.0,3.0,basic,3.0,2.0,0,4,executive,250710.0,独身,車あり,1,0,1
55.0,Company Invited,2,17.0,smallbusiness,FEMALE,1.0,3.0,deluxe,3.0,3.0,0,5,manager,336165.0,結婚済み,車なし,0,0,0
53.0,Self Enquiry,3,14.0,smallbusiness,MALE,1.0,3.0,standard,4.0,1.0,0,4,seniormanager,372660.0,離婚済み,車なし,0,0,0
25.0,Company Invited,3,13.0,smallbusiness,FEMALE,2.0,3.0,basic,3.0,2.0,0,4,executive,255135.0,結婚済み,車なし,1,0,0
21.0,Company Invited,2,,smallbusiness,MALE,1.0,3.0,basic,3.0,3.0,0,4,executive,246300.0,独身,車なし,0,0,1
37.0,Company Invited,2,15.0,smallbusiness,FEMALE,1.0,3.0,basic,3.0,2.0,0,3,executive,300000.0,離婚済み,車あり,0,0,0
,Self Enquiry,2,9.0,smallbusiness,MALE,2.0,3.0,deluxe,3.0,6.0,0,4,manager,,結婚済み,車あり,1,0,0
,Self Enquiry,3,22.0,smallbusiness,FEMALE,1.0,3.0,basic,3.0,2.0,0,4,executive,,離婚済み,車あり,0,0,0
24.0,Company Invited,2,15.0,smallbusiness,MALE,2.0,4.0,basic,3.0,2.0,0,4,executive,261255.0,離婚済み,車あり,1,0,1
21.0,Company Invited,2,12.0,smallbusiness,MALE,1.0,3.0,basic,3.0,2.0,0,4,executive,300000.0,独身,車なし,0,0,1
32.0,Company Invited,2,22.0,smallbusiness,MALE,2.0,3.0,deluxe,3.0,2.0,0,3,manager,299100.0,独身,車あり,1,0,0
22.0,Company Invited,2,15.0,smallbusiness,MALE,1.0,3.0,basic,3.0,2.0,0,4,executive,255645.0,独身,車なし,0,0,1
27.0,Self Enquiry,3,,smallbusiness,MALE,2.0,3.0,deluxe,3.0,4.0,0,4,manager,302625.0,独身,車あり,1,0,1
59.0,Self Enquiry,2,22.0,smallbusiness,MALE,1.0,3.0,superdeluxe,4.0,5.0,0,4,avp,570000.0,離婚済み,車なし,0,0,0
32.0,Company Invited,2,12.0,smallbusiness,MALE,1.0,3.0,basic,3.0,3.0,0,4,seniormanager,252405.0,結婚済み,車なし,0,0,0
24.0,Company Invited,2,11.0,smallbusiness,FEMALE,1.0,4.0,basic,3.0,2.0,0,3,executive,261930.0,独身,車あり,0,0,0
26.0,Self Enquiry,2,8.0,smallbusiness,MALE,1.0,3.0,basic,3.0,2.0,0,3,executive,254025.0,離婚済み,車なし,0,0,0
43.0,Company Invited,2,15.0,salaried,MALE,2.0,3.0,standard,3.0,1.0,0,4,seniormanager,316980.0,結婚済み,車なし,1,0,0
35.0,Company Invited,2,12.0,salaried,FEMALE,1.0,3.0,standard,3.0,1.0,0,3,seniormanager,355950.0,未婚,車なし,0,0,0
30.0,Self Enquiry,3,14.0,salaried,FEMALE,1.0,3.0,basic,4.0,5.0,0,3,executive,266310.0,結婚済み,車なし,0,0,0
35.0,Company Invited,2,11.0,salaried,FEMALE,1.0,3.0,basic,3.0,2.0,0,3,executive,260745.0,結婚済み,車なし,0,0,0
27.0,Self Enquiry,3,21.0,salaried,MALE,1.0,3.0,standard,3.0,2.0,0,3,seniormanager,348300.0,未婚,車あり,0,0,0
20.0,Company Invited,2,,salaried,MALE,2.0,3.0,deluxe,3.0,3.0,0,4,manager,247410.0,独身,車なし,1,0,1
22.0,Self Enquiry,3,22.0,smallbusiness,FEMALE,1.0,3.0,basic,3.0,2.0,1,3,executive,263685.0,離婚済み,車なし,0,0,0
55.0,Self Enquiry,3,16.0,salaried,MALE,1.0,3.0,superdeluxe,4.0,1.0,1,4,avp,500925.0,結婚済み,車なし,0,0,1
25.0,Company Invited,2,23.0,salaried,MALE,1.0,3.0,basic,3.0,3.0,1,3,executive,259575.0,独身,車なし,0,0,0
38.0,Company Invited,2,8.0,salaried,FEMALE,2.0,4.0,deluxe,3.0,3.0,0,1,manager,269220.0,独身,車なし,1,0,0
50.0,Self Enquiry,2,15.0,salaried,MALE,2.0,4.0,superdeluxe,3.0,6.0,0,2,avp,444960.0,独身,車なし,1,0,0
51.0,Company Invited,1,17.0,smallbusiness,FEMALE,1.0,3.0,superdeluxe,3.0,4.0,0,5,avp,278460.0,独身,車あり,0,0,0
27.0,Self Enquiry,1,14.0,smallbusiness,MALE,1.0,3.0,basic,3.0,3.0,0,5,executive,270675.0,結婚済み,車なし,0,0,1
33.0,Self Enquiry,1,8.0,smallbusiness,FEMALE,2.0,3.0,basic,3.0,2.0,0,4,executive,270750.0,結婚済み,車あり,1,0,0
30.0,Company Invited,1,10.0,smallbusiness,MALE,1.0,3.0,basic,3.0,1.0,0,3,executive,257925.0,独身,車なし,0,0,1
36.0,Company Invited,1,18.0,largebusiness,FEMALE,2.0,3.0,basic,3.0,1.0,0,4,executive,260130.0,独身,車なし,1,0,0
36.0,Company Invited,1,18.0,smallbusiness,MALE,2.0,3.0,deluxe,3.0,1.0,0,5,manager,309030.0,未婚,車なし,1,0,0
32.0,Company Invited,1,25.0,smallbusiness,FEMALE,1.0,3.0,basic,3.0,2.0,0,4,executive,259860.0,結婚済み,車あり,0,0,1
40.0,Self Enquiry,1,8.0,largebusiness,FEMALE,2.0,4.0,basic,3.0,2.0,0,3,executive,340605.0,結婚済み,車なし,1,0,0
29.0,Self Enquiry,1,,salaried,FEMALE,2.0,3.0,deluxe,3.0,3.0,0,4,manager,285465.0,結婚済み,車なし,1,0,0
59.0,Self Enquiry,1,19.0,salaried,FEMALE,1.0,3.0,king,4.0,6.0,0,5,vp,525255.0,結婚済み,車なし,0,0,0
38.0,Self Enquiry,1,8.0,smallbusiness,FEMALE,1.0,3.0,basic,3.0,4.0,1,3,executive,260000.0,結婚済み,車あり,0,0,0
56.0,Self Enquiry,2,12.0,smallbusiness,FEMALE,2.0,4.0,standard,3.0,2.0,1,2,seniormanager,427830.0,結婚済み,車なし,1,0,0
37.0,Self Enquiry,1,12.0,smallbusiness,MALE,2.0,5.0,deluxe,3.0,3.0,0,1,manager,362310.0,未婚,車あり,0,0,0
34.0,Company Invited,2,18.0,salaried,FEMALE,2.0,4.0,deluxe,3.0,1.0,0,4,manager,332550.0,未婚,車なし,1,0,0
47.0,Company Invited,1,14.0,salaried,MALE,2.0,3.0,basic,4.0,2.0,1,4,executive,267540.0,結婚済み,車あり,1,0,1
45.0,Self Enquiry,1,28.0,salaried,MALE,1.0,3.0,superdeluxe,3.0,2.0,1,4,avp,449550.0,離婚済み,車なし,0,0,0
54.0,Self Enquiry,2,14.0,smallbusiness,MALE,2.0,4.0,king,3.0,2.0,0,1,avp,562470.0,離婚済み,車なし,0,0,0
46.0,Self Enquiry,3,22.0,salaried,FEMALE,2.0,4.0,deluxe,3.0,7.0,0,2,manager,330000.0,離婚済み,車あり,1,0,0
43.0,Self Enquiry,2,9.0,salaried,FEMALE,2.0,4.0,standard,3.0,2.0,1,2,seniormanager,446430.0,離婚済み,車あり,1,0,0
24.0,Company Invited,1,15.0,salaried,MALE,2.0,4.0,basic,3.0,2.0,0,2,executive,268350.0,独身,車あり,0,0,0
42.0,Self Enquiry,3,11.0,smallbusiness,FEMALE,2.0,4.0,deluxe,3.0,3.0,0,2,manager,385650.0,未婚,車あり,0,0,0
35.0,Company Invited,3,24.0,salaried,MALE,2.0,4.0,deluxe,3.0,3.0,0,2,manager,397260.0,結婚済み,車なし,1,0,0
38.0,Self Enquiry,2,12.0,largebusiness,MALE,2.0,4.0,standard,3.0,2.0,0,2,seniormanager,377700.0,離婚済み,車あり,1,0,0
34.0,Self Enquiry,3,16.0,smallbusiness,MALE,2.0,4.0,standard,4.0,2.0,0,2,seniormanager,321090.0,結婚済み,車あり,0,0,0
56.0,Company Invited,2,8.0,smallbusiness,FEMALE,2.0,4.0,superdeluxe,3.0,6.0,0,2,avp,413505.0,独身,車なし,1,0,0
61.0,Self Enquiry,3,7.0,salaried,MALE,2.0,4.0,deluxe,3.0,4.0,0,1,manager,393480.0,未婚,車あり,0,0,0
45.0,Company Invited,2,15.0,salaried,MALE,2.0,4.0,deluxe,3.0,5.0,0,2,manager,359655.0,結婚済み,車あり,1,0,0
33.0,Self Enquiry,2,10.0,smallbusiness,FEMALE,2.0,4.0,standard,3.0,2.0,0,2,seniormanager,385560.0,結婚済み,車なし,1,0,0
40.0,Self Enquiry,2,7.0,salaried,MALE,2.0,4.0,deluxe,3.0,5.0,0,2,manager,323190.0,離婚済み,車あり,1,0,0
25.0,Self Enquiry,2,8.0,largebusiness,MALE,2.0,4.0,basic,3.0,2.0,0,2,executive,255600.0,独身,車なし,1,0,1
35.0,Company Invited,3,13.0,largebusiness,MALE,2.0,4.0,basic,3.0,2.0,0,2,executive,256170.0,独身,車なし,0,0,1
25.0,Company Invited,2,11.0,salaried,FEMALE,2.0,4.0,basic,3.0,2.0,0,2,executive,300000.0,独身,車なし,0,0,1
29.0,Self Enquiry,2,8.0,smallbusiness,MALE,2.0,4.0,basic,3.0,2.0,0,2,executive,369585.0,結婚済み,車なし,0,0,0
20.0,Company Invited,2,14.0,smallbusiness,FEMALE,2.0,4.0,basic,4.0,3.0,0,2,executive,260000.0,独身,車なし,0,0,1
30.0,Self Enquiry,2,17.0,smallbusiness,MALE,2.0,4.0,basic,3.0,2.0,0,2,executive,300000.0,結婚済み,車あり,0,0,0
28.0,Self Enquiry,2,6.0,smallbusiness,FEMALE,2.0,4.0,standard,3.0,2.0,0,1,seniormanager,380000.0,結婚済み,車あり,0,0,0
24.0,Self Enquiry,2,24.0,smallbusiness,MALE,2.0,4.0,basic,3.0,2.0,0,2,executive,263640.0,独身,車あり,1,0,1
44.0,Company Invited,2,23.0,smallbusiness,MALE,2.0,4.0,superdeluxe,3.0,5.0,0,2,avp,377730.0,離婚済み,車あり,0,0,0
35.0,Self Enquiry,2,12.0,smallbusiness,MALE,2.0,4.0,basic,3.0,2.0,0,2,executive,260000.0,結婚済み,車なし,0,0,1
26.0,Company Invited,2,18.0,smallbusiness,MALE,2.0,4.0,basic,3.0,2.0,0,2,executive,262770.0,独身,車なし,0,0,0
39.0,Self Enquiry,2,11.0,salaried,MALE,2.0,4.0,basic,3.0,8.0,0,2,executive,371610.0,未婚,車あり,1,0,1
58.0,Company Invited,2,14.0,smallbusiness,FEMALE,2.0,4.0,superdeluxe,3.0,5.0,0,1,avp,508455.0,離婚済み,車あり,1,0,0
45.0,Self Enquiry,2,14.0,salaried,MALE,2.0,4.0,standard,3.0,2.0,0,2,seniormanager,423540.0,結婚済み,車なし,1,0,0
53.0,Self Enquiry,2,15.0,smallbusiness,FEMALE,2.0,4.0,standard,4.0,1.0,0,2,seniormanager,432885.0,結婚済み,車なし,0,0,0
31.0,Self Enquiry,2,13.0,salaried,MALE,2.0,4.0,standard,3.0,2.0,0,1,seniormanager,360000.0,未婚,車あり,0,0,0
57.0,Self Enquiry,2,14.0,smallbusiness,FEMALE,2.0,4.0,superdeluxe,3.0,2.0,0,1,avp,400000.0,未婚,車あり,1,0,0
35.0,Company Invited,2,15.0,salaried,FEMALE,2.0,4.0,standard,3.0,5.0,0,1,seniormanager,351900.0,離婚済み,車なし,0,0,0
52.0,Company Invited,2,15.0,smallbusiness,FEMALE,2.0,4.0,standard,3.0,5.0,0,1,manager,341145.0,結婚済み,車あり,0,0,0
38.0,Company Invited,2,12.0,smallbusiness,MALE,2.0,4.0,superdeluxe,3.0,2.0,0,2,avp,449460.0,独身,車なし,1,0,0
32.0,Self Enquiry,2,8.0,smallbusiness,FEMALE,2.0,4.0,standard,3.0,2.0,0,1,seniormanager,382245.0,離婚済み,車なし,1,0,0
50.0,Self Enquiry,2,10.0,smallbusiness,MALE,2.0,5.0,basic,3.0,2.0,0,1,executive,274275.0,離婚済み,車あり,1,0,0
47.0,Self Enquiry,2,15.0,salaried,MALE,2.0,4.0,deluxe,3.0,3.0,0,2,manager,340000.0,未婚,車あり,0,0,0
22.0,Self Enquiry,2,10.0,smallbusiness,MALE,2.0,4.0,standard,4.0,3.0,0,2,seniormanager,461640.0,結婚済み,車あり,0,0,1
55.0,Self Enquiry,2,7.0,salaried,FEMALE,2.0,4.0,standard,3.0,3.0,0,2,seniormanager,459240.0,未婚,車なし,0,0,0
58.0,Self Enquiry,2,30.0,smallbusiness,MALE,2.0,4.0,superdeluxe,3.0,5.0,0,2,avp,527385.0,独身,車あり,1,0,0
20.0,Company Invited,2,17.0,smallbusiness,MALE,2.0,4.0,basic,3.0,3.0,0,4,executive,300000.0,離婚済み,車なし,1,0,1
55.0,Self Enquiry,2,14.0,salaried,MALE,3.0,2.0,deluxe,3.0,5.0,0,2,seniormanager,353970.0,未婚,車あり,2,0,0
50.0,Company Invited,2,7.0,salaried,FEMALE,2.0,4.0,standard,3.0,2.0,1,1,seniormanager,488235.0,離婚済み,車なし,1,0,0
42.0,Self Enquiry,2,15.0,salaried,MALE,2.0,4.0,deluxe,3.0,3.0,1,1,manager,358635.0,離婚済み,車あり,1,0,0
41.0,Company Invited,3,11.0,salaried,MALE,2.0,4.0,standard,3.0,5.0,1,2,seniormanager,374745.0,結婚済み,車なし,1,0,0
35.0,Self Enquiry,2,12.0,salaried,MALE,2.0,4.0,basic,3.0,1.0,1,1,executive,351315.0,結婚済み,車あり,1,0,0
57.0,Self Enquiry,1,10.0,salaried,MALE,2.0,3.0,king,3.0,4.0,1,1,vp,525225.0,結婚済み,車なし,0,0,0
38.0,Self Enquiry,1,8.0,salaried,FEMALE,2.0,4.0,basic,4.0,7.0,0,2,executive,276705.0,離婚済み,車なし,1,0,0
38.0,Self Enquiry,1,14.0,smallbusiness,MALE,2.0,5.0,basic,4.0,7.0,0,2,executive,269355.0,独身,車なし,1,0,0
45.0,Company Invited,1,35.0,largebusiness,FEMALE,2.0,4.0,deluxe,3.0,3.0,0,1,manager,345300.0,未婚,車なし,1,0,0
27.0,Self Enquiry,1,9.0,smallbusiness,MALE,2.0,5.0,basic,3.0,3.0,0,1,executive,321315.0,結婚済み,車なし,1,0,0
35.0,Self Enquiry,1,29.0,salaried,MALE,2.0,4.0,basic,3.0,7.0,0,2,executive,343200.0,離婚済み,車なし,1,0,0
55.0,Self Enquiry,1,8.0,smallbusiness,MALE,2.0,5.0,basic,3.0,1.0,0,1,executive,300000.0,結婚済み,車なし,1,0,0
60.0,Self Enquiry,1,10.0,salaried,FEMALE,2.0,4.0,superdeluxe,3.0,5.0,0,1,avp,400000.0,結婚済み,車なし,1,0,0
54.0,Self Enquiry,1,11.0,smallbusiness,FEMALE,2.0,4.0,superdeluxe,3.0,3.0,0,2,avp,486405.0,離婚済み,車なし,1,0,0
58.0,Self Enquiry,1,9.0,salaried,MALE,2.0,4.0,superdeluxe,3.0,5.0,0,1,avp,569040.0,未婚,車なし,1,0,0
30.0,Self Enquiry,1,12.0,salaried,MALE,2.0,4.0,basic,3.0,5.0,0,2,executive,370425.0,結婚済み,車なし,1,0,0
45.0,Self Enquiry,1,13.0,salaried,FEMALE,2.0,4.0,standard,3.0,2.0,0,2,seniormanager,424905.0,離婚済み,車あり,1,0,0
37.0,Company Invited,1,30.0,salaried,FEMALE,2.0,5.0,deluxe,3.0,3.0,0,2,manager,319710.0,結婚済み,車あり,1,0,0
54.0,Company Invited,1,11.0,salaried,FEMALE,2.0,4.0,standard,3.0,2.0,0,1,seniormanager,421200.0,未婚,車あり,1,0,0
31.0,Company Invited,1,11.0,smallbusiness,FEMALE,2.0,5.0,deluxe,3.0,4.0,0,1,manager,315435.0,離婚済み,車あり,1,0,0
45.0,Self Enquiry,1,9.0,smallbusiness,FEMALE,2.0,4.0,basic,3.0,3.0,0,2,executive,311505.0,結婚済み,車あり,1,0,0
57.0,Self Enquiry,1,23.0,smallbusiness,FEMALE,2.0,4.0,deluxe,3.0,2.0,0,1,manager,345735.0,結婚済み,車あり,1,0,0
46.0,Company Invited,1,7.0,smallbusiness,FEMALE,2.0,5.0,basic,3.0,2.0,0,2,executive,279975.0,独身,車あり,1,0,0
41.0,Company Invited,1,14.0,salaried,MALE,2.0,4.0,basic,3.0,1.0,0,2,executive,349140.0,結婚済み,車なし,0,0,0
48.0,Self Enquiry,1,6.0,salaried,FEMALE,2.0,4.0,standard,3.0,5.0,0,1,seniormanager,401265.0,結婚済み,車あり,1,0,0
35.0,Self Enquiry,1,18.0,smallbusiness,MALE,3.0,2.0,basic,3.0,3.0,0,2,executive,319980.0,結婚済み,車あり,2,0,0
55.0,Self Enquiry,1,24.0,smallbusiness,FEMALE,2.0,4.0,deluxe,3.0,6.0,1,2,manager,451770.0,独身,車なし,1,0,0
53.0,Self Enquiry,2,7.0,largebusiness,MALE,2.0,4.0,superdeluxe,3.0,6.0,0,1,avp,493440.0,結婚済み,車なし,1,0,0
52.0,Self Enquiry,1,8.0,salaried,MALE,2.0,4.0,king,3.0,5.0,0,2,vp,553560.0,離婚済み,車なし,1,0,0
20.0,Self Enquiry,2,13.0,largebusiness,MALE,1.0,3.0,basic,3.0,2.0,0,2,executive,254625.0,独身,車あり,0,0,1
34.0,Company Invited,2,14.0,salaried,MALE,1.0,3.0,basic,3.0,2.0,0,2,executive,258825.0,離婚済み,車なし,0,0,0
55.0,Self Enquiry,3,12.0,smallbusiness,MALE,1.0,3.0,superdeluxe,3.0,3.0,0,1,avp,439950.0,独身,車なし,0,0,0
,Self Enquiry,2,15.0,largebusiness,MALE,1.0,3.0,basic,3.0,2.0,0,2,executive,260460.0,独身,車あり,0,0,1
22.0,Self Enquiry,2,16.0,salaried,MALE,2.0,3.0,basic,3.0,2.0,0,2,executive,262425.0,独身,車あり,1,0,1
45.0,Self Enquiry,2,13.0,smallbusiness,MALE,2.0,4.0,superdeluxe,3.0,8.0,0,2,avp,426540.0,独身,車あり,1,0,0
22.0,Company Invited,2,19.0,largebusiness,MALE,3.0,3.0,basic,3.0,3.0,0,3,executive,303015.0,結婚済み,車なし,2,0,0
25.0,Self Enquiry,2,,smallbusiness,MALE,2.0,3.0,deluxe,3.0,3.0,0,4,manager,298245.0,離婚済み,車あり,1,0,1
,Company Invited,2,11.0,smallbusiness,FEMALE,2.0,3.0,deluxe,3.0,3.0,0,4,manager,318810.0,結婚済み,車あり,1,0,0
34.0,Self Enquiry,2,16.0,smallbusiness,MALE,2.0,4.0,deluxe,3.0,2.0,0,4,manager,363165.0,離婚済み,車あり,1,0,0
23.0,Self Enquiry,2,14.0,smallbusiness,FEMALE,2.0,3.0,basic,3.0,2.0,0,4,executive,256920.0,独身,車あり,1,0,0
19.0,Company Invited,2,17.0,largebusiness,MALE,1.0,3.0,basic,3.0,2.0,0,2,executive,258420.0,独身,車あり,0,0,1
31.0,Self Enquiry,2,14.0,salaried,MALE,2.0,3.0,standard,3.0,2.0,0,4,seniormanager,400000.0,結婚済み,車なし,1,0,0
57.0,Company Invited,2,8.0,salaried,FEMALE,2.0,3.0,king,3.0,3.0,0,5,vp,417495.0,結婚済み,車なし,1,0,0
39.0,Self Enquiry,2,6.0,salaried,FEMALE,2.0,3.0,basic,3.0,2.0,0,3,executive,261300.0,離婚済み,車なし,1,0,0
